stdfare,advfare,express,reffare,dest,region,datescraped,timescraped,origtime,webfare,date,transfers,orig,duration,desttime
$71.00,N/A,yes,$81.00,"Oakland, CA",,2015-09-17,17:36:21.554000,10:00 PM,$49.00,09/18/2015,0,"Los Angeles, CA","7H, 5M",05:05 AM
$71.00,N/A,no,$81.00,"Oakland, CA",,2015-09-17,17:36:21.949000,10:50 PM,$49.00,09/18/2015,0,"Los Angeles, CA","10H, 30M",09:20 AM
$71.00,N/A,yes,$81.00,"Oakland, CA",,2015-09-17,17:36:23.125000,11:30 PM,$52.00,09/18/2015,0,"Los Angeles, CA","6H, 55M",06:25 AM
$71.00,N/A,no,$81.00,"Oakland, CA",,2015-09-17,17:36:23.549000,11:30 PM,$49.00,09/18/2015,0,"Los Angeles, CA","8H, 40M",08:10 AM
$37.00,N/A,no,$43.00,"St Louis, MO",,2015-09-17,17:37:15.859000,01:30 AM,$27.00,09/18/2015,0,"Chicago, IL","5H, 10M",06:40 AM
$37.00,N/A,yes,$43.00,"St Louis, MO",,2015-09-17,17:37:16.827000,10:30 AM,$30.00,09/18/2015,0,"Chicago, IL","5H, 45M",04:15 PM
$37.00,N/A,no,$43.00,"St Louis, MO",,2015-09-17,17:37:17.216000,03:00 PM,$29.50,09/18/2015,0,"Chicago, IL","6H, 40M",09:40 PM
$37.00,N/A,no,$43.00,"St Louis, MO",,2015-09-17,17:37:18.156000,06:30 PM,$32.00,09/18/2015,0,"Chicago, IL","5H, 45M",12:15 AM
$37.00,N/A,no,$43.00,"St Louis, MO",,2015-09-17,17:37:19.074000,08:00 PM,$27.00,09/18/2015,0,"Chicago, IL","6H, 40M",02:40 AM
SOLD OUT,N/A,no,SOLD OUT,"Washington, DC",,2015-09-17,17:37:37.613000,05:15 AM,SOLD OUT,09/18/2015,1,"Orlando, FL","20H, 30M",01:45 AM
$171.50,N/A,no,$192.50,"Washington, DC",,2015-09-17,17:37:38.684000,01:10 PM,$116.50,09/18/2015,1,"Orlando, FL","20H, 55M",10:05 AM
$179.00,N/A,yes,$200.00,"Washington, DC",,2015-09-17,17:37:39.976000,07:00 PM,$131.50,09/18/2015,1,"Orlando, FL","18H, 5M",01:05 PM
$179.00,N/A,no,$200.00,"Washington, DC",,2015-09-17,17:37:40.513000,10:15 PM,$131.50,09/18/2015,1,"Orlando, FL","21H, 25M",07:40 PM
$153.00,N/A,no,N/A,"Chicago, IL",,2015-09-17,17:38:21.316000,03:25 AM,$153.00,09/18/2015,1,"Syracuse, NY","17H, 20M",07:45 PM
N/A,N/A,no,N/A,"Chicago, IL",,2015-09-17,17:38:22.147000,03:00 PM,$174.00,09/18/2015,2,"Syracuse, NY","14H, 55M",04:55 AM
N/A,N/A,no,N/A,"Chicago, IL",,2015-09-17,17:38:22.977000,08:10 PM,$174.00,09/18/2015,1,"Syracuse, NY","15H, 20M",10:30 AM
N/A,N/A,yes,$207.00,"New York, NY",,2015-09-17,17:38:53.165000,08:25 AM,$203.00,09/18/2015,1,"New Orleans, LA","1D, 7H, 25M",04:50 PM
N/A,N/A,no,SOLD OUT,"New York, NY",,2015-09-17,17:38:53.523000,10:30 AM,SOLD OUT,09/18/2015,2,"New Orleans, LA","1D, 13H, 5M",12:35 AM
$186.00,N/A,no,$207.00,"New York, NY",,2015-09-17,17:38:54.483000,09:25 PM,$186.00,09/18/2015,3,"New Orleans, LA","1D, 7H, 55M",06:20 AM
$171.50,N/A,no,$192.50,"Chicago, IL",,2015-09-17,17:39:09.963000,11:25 AM,$171.50,09/18/2015,2,"Longview, TX","23H, 5M",10:30 AM
$179.00,N/A,no,$200.00,"Chicago, IL",,2015-09-17,17:39:10.770000,10:50 PM,$179.00,09/18/2015,2,"Longview, TX","21H, 5M",07:55 PM
N/A,N/A,no,$104.50,"Los Angeles, CA",,2015-09-17,17:39:28.350000,01:15 AM,$97.00,09/18/2015,1,"Flagstaff, AZ","12H, 10M",01:25 PM
N/A,N/A,no,$104.50,"Los Angeles, CA",,2015-09-17,17:39:29.294000,05:30 AM,$97.00,09/18/2015,0,"Flagstaff, AZ","10H, 55M",04:25 PM
$97.00,N/A,no,$109.00,"Los Angeles, CA",,2015-09-17,17:39:30.199000,12:50 PM,$97.00,09/18/2015,1,"Flagstaff, AZ","12H, 15M",01:05 AM
N/A,N/A,no,SOLD OUT,"Los Angeles, CA",,2015-09-17,17:39:31.034000,01:45 PM,SOLD OUT,09/18/2015,0,"Flagstaff, AZ","11H, 20M",01:05 AM
$97.00,N/A,no,$109.00,"Los Angeles, CA",,2015-09-17,17:39:31.916000,02:30 PM,$97.00,09/18/2015,1,"Flagstaff, AZ","14H, 0M",04:30 AM
N/A,N/A,no,$114.00,"Los Angeles, CA",,2015-09-17,17:39:32.818000,10:20 PM,$109.50,09/18/2015,1,"Flagstaff, AZ","10H, 40M",09:00 AM
SOLD OUT,N/A,no,SOLD OUT,"New York, NY",,2015-09-17,17:39:52.232000,09:15 AM,SOLD OUT,09/18/2015,2,"Charleston, SC","21H, 5M",06:20 AM
$151.00,N/A,no,$170.00,"New York, NY",,2015-09-17,17:39:53.117000,04:30 PM,$151.00,09/18/2015,3,"Charleston, SC","22H, 50M",03:20 PM
$151.00,N/A,no,$170.00,"New York, NY",,2015-09-17,17:39:53.957000,11:00 PM,$151.00,09/18/2015,2,"Charleston, SC","20H, 5M",07:05 PM
$175.00,N/A,no,$196.00,"New York, NY",,2015-09-17,17:40:10.623000,03:05 AM,$126.00,09/18/2015,1,"Jacksonville, FL","21H, 30M",12:35 AM
SOLD OUT,N/A,no,SOLD OUT,"New York, NY",,2015-09-17,17:40:11.610000,09:25 AM,SOLD OUT,09/18/2015,1,"Jacksonville, FL","20H, 55M",06:20 AM
$191.00,N/A,yes,$214.00,"New York, NY",,2015-09-17,17:40:12.484000,05:30 PM,$165.50,09/18/2015,1,"Jacksonville, FL","21H, 50M",03:20 PM
$191.00,N/A,yes,$214.00,"New York, NY",,2015-09-17,17:40:12.858000,10:45 PM,$157.50,09/18/2015,0,"Jacksonville, FL","20H, 20M",07:05 PM
N/A,N/A,no,$100.50,"Birmingham, AL",,2015-09-17,17:40:40.051000,08:25 AM,$97.50,09/18/2015,1,"New Orleans, LA","10H, 15M",06:40 PM
N/A,N/A,no,$109.50,"Birmingham, AL",,2015-09-17,17:40:40.995000,09:25 PM,$101.50,09/18/2015,1,"New Orleans, LA","9H, 15M",06:40 AM
$91.50,N/A,no,$103.50,"Chicago, IL",,2015-09-17,17:40:55.691000,06:45 AM,$64.00,09/18/2015,1,"Buffalo, NY","14H, 0M",07:45 PM
$100.00,N/A,yes,$112.00,"Chicago, IL",,2015-09-17,17:40:56.621000,06:50 PM,$83.00,09/18/2015,1,"Buffalo, NY","11H, 5M",04:55 AM
$100.00,N/A,no,$112.00,"Chicago, IL",,2015-09-17,17:40:56.968000,11:55 PM,$83.00,09/18/2015,1,"Buffalo, NY","11H, 35M",10:30 AM
N/A,N/A,no,SOLD OUT,"Chicago, IL",,2015-09-17,17:41:11.866000,07:30 AM,SOLD OUT,09/18/2015,2,"Salt Lake City, UT","1D, 7H, 5M",03:35 PM
$203.00,N/A,no,$226.00,"Chicago, IL",,2015-09-17,17:41:12.725000,08:15 PM,$203.00,09/18/2015,2,"Salt Lake City, UT","1D, 8H, 30M",05:45 AM
N/A,N/A,no,$182.00,"Denver, CO",,2015-09-17,17:41:27.360000,08:10 AM,$170.50,09/18/2015,1,"Sacramento, CA","1D, 8H, 30M",05:40 PM
N/A,N/A,no,$191.50,"Denver, CO",,2015-09-17,17:41:28.266000,03:50 PM,$178.00,09/18/2015,2,"Sacramento, CA","1D, 1H, 10M",06:00 PM
$170.50,N/A,no,$191.50,"Denver, CO",,2015-09-17,17:41:29.154000,03:50 PM,$170.50,09/18/2015,1,"Sacramento, CA","1D, 2H, 45M",07:35 PM
$178.00,N/A,no,$199.00,"Denver, CO",,2015-09-17,17:41:29.983000,11:00 PM,$178.00,09/18/2015,1,"Sacramento, CA","1D, 7H, 35M",07:35 AM
$197.00,N/A,no,$220.00,"Seattle, WA",,2015-09-17,17:41:45.567000,06:00 AM,$197.00,09/18/2015,2,"St Paul, MN","1D, 13H, 35M",05:35 PM
N/A,N/A,no,$144.00,"Seattle, WA",,2015-09-17,17:41:58.479000,02:30 AM,$135.00,09/18/2015,0,"Sacramento, CA","18H, 40M",09:10 PM
$140.50,N/A,no,$157.50,"Seattle, WA",,2015-09-17,17:41:59.330000,07:00 PM,$140.50,09/18/2015,0,"Sacramento, CA","18H, 50M",01:50 PM
$140.50,N/A,no,$157.50,"Seattle, WA",,2015-09-17,17:42:00.143000,10:25 PM,$140.50,09/18/2015,0,"Sacramento, CA","17H, 35M",04:00 PM
$102.50,N/A,yes,$115.50,"Sacramento, CA",,2015-09-17,17:42:19.192000,06:30 AM,$102.50,09/18/2015,0,"Portland, OR","15H, 0M",09:30 PM
$107.00,N/A,no,$120.00,"Sacramento, CA",,2015-09-17,17:42:19.602000,12:45 PM,$107.00,09/18/2015,0,"Portland, OR","13H, 25M",02:10 AM
$112.00,N/A,no,$126.00,"Sacramento, CA",,2015-09-17,17:42:20.548000,06:10 PM,$107.00,09/18/2015,0,"Portland, OR","12H, 20M",06:30 AM
$112.00,N/A,yes,$126.00,"Sacramento, CA",,2015-09-17,17:42:21.344000,11:30 PM,$107.00,09/18/2015,0,"Portland, OR","14H, 5M",01:35 PM
$143.00,N/A,no,$160.00,"Charleston, SC",,2015-09-17,17:42:36.088000,02:15 PM,$143.00,09/18/2015,3,"New York, NY","22H, 20M",12:35 PM
$143.00,N/A,no,$160.00,"Charleston, SC",,2015-09-17,17:42:36.971000,02:15 PM,$143.00,09/18/2015,3,"New York, NY","1D, 1H, 45M",04:00 PM
$143.00,N/A,no,$160.00,"Charleston, SC",,2015-09-17,17:42:37.848000,09:30 PM,$143.00,09/18/2015,2,"New York, NY","1D, 0H, 45M",10:15 PM
$143.00,N/A,no,$160.00,"Charleston, SC",,2015-09-17,17:42:38.685000,10:30 PM,$143.00,09/18/2015,1,"New York, NY","23H, 45M",10:15 PM
$175.00,N/A,no,$196.00,"San Antonio, TX",,2015-09-17,17:42:52.843000,12:01 AM,$175.00,09/18/2015,2,"Chicago, IL","1D, 3H, 9M",03:10 AM
N/A,N/A,no,N/A,"San Antonio, TX",,2015-09-17,17:42:53.768000,07:30 AM,$175.00,09/18/2015,2,"Chicago, IL","1D, 5H, 0M",12:30 PM
N/A,N/A,no,$204.00,"San Antonio, TX",,2015-09-17,17:42:54.662000,11:00 AM,$191.00,09/18/2015,3,"Chicago, IL","1D, 6H, 50M",05:50 PM
$191.00,N/A,no,$214.00,"San Antonio, TX",,2015-09-17,17:42:55.580000,04:10 PM,$191.00,09/18/2015,2,"Chicago, IL","1D, 3H, 55M",08:05 PM
N/A,N/A,no,N/A,"San Antonio, TX",,2015-09-17,17:42:56.434000,09:00 PM,$199.00,09/18/2015,1,"Chicago, IL","1D, 2H, 10M",11:10 PM
$197.00,N/A,no,$220.00,"Los Angeles, CA",,2015-09-17,17:44:12.865000,12:25 AM,$197.00,09/18/2015,0,"Kansas City, MO","1D, 10H, 35M",09:00 AM
N/A,N/A,no,$220.00,"Los Angeles, CA",,2015-09-17,17:44:13.695000,04:00 AM,$206.00,09/18/2015,1,"Kansas City, MO","1D, 14H, 25M",04:25 PM
N/A,N/A,no,$229.00,"Los Angeles, CA",,2015-09-17,17:44:14.572000,12:55 PM,$224.00,09/18/2015,1,"Kansas City, MO","1D, 11H, 20M",10:15 PM
$206.00,N/A,no,$229.00,"Los Angeles, CA",,2015-09-17,17:44:15.446000,01:00 PM,$206.00,09/18/2015,1,"Kansas City, MO","1D, 14H, 5M",01:05 AM
$179.50,N/A,no,$200.50,"Miami, FL",,2015-09-17,17:45:44.303000,07:30 AM,$130.50,09/18/2015,2,"New York, NY","1D, 6H, 50M",02:20 PM
$187.50,N/A,yes,$208.50,"Miami, FL",,2015-09-17,17:45:45.258000,11:00 AM,$139.00,09/18/2015,1,"New York, NY","1D, 6H, 15M",05:15 PM
$187.50,N/A,no,$208.50,"Miami, FL",,2015-09-17,17:45:45.672000,02:15 PM,$114.50,09/18/2015,2,"New York, NY","1D, 10H, 0M",12:15 AM
$196.00,N/A,yes,$219.00,"Miami, FL",,2015-09-17,17:45:46.660000,09:30 PM,$130.50,09/18/2015,1,"New York, NY","1D, 6H, 50M",04:20 AM
$196.00,N/A,no,$219.00,"Miami, FL",,2015-09-17,17:45:47.014000,09:30 PM,$130.50,09/18/2015,2,"New York, NY","1D, 10H, 45M",08:15 AM
$196.00,N/A,yes,$219.00,"Miami, FL",,2015-09-17,17:45:48.008000,10:30 PM,$130.50,09/18/2015,0,"New York, NY","1D, 5H, 50M",04:20 AM
N/A,N/A,no,$220.00,"Kansas City, MO",,2015-09-17,17:46:03.692000,02:45 AM,$215.00,09/18/2015,2,"Los Angeles, CA","1D, 13H, 50M",06:35 PM
N/A,N/A,no,$220.00,"Kansas City, MO",,2015-09-17,17:46:04.543000,08:15 AM,$215.00,09/18/2015,0,"Los Angeles, CA","1D, 11H, 10M",09:25 PM
N/A,N/A,no,$220.00,"Kansas City, MO",,2015-09-17,17:46:05.421000,08:15 AM,$206.00,09/18/2015,2,"Los Angeles, CA","1D, 13H, 40M",11:55 PM
$206.00,N/A,no,$229.00,"Kansas City, MO",,2015-09-17,17:46:06.295000,02:00 PM,$206.00,09/18/2015,2,"Los Angeles, CA","1D, 14H, 40M",06:40 AM
N/A,N/A,no,$240.00,"Kansas City, MO",,2015-09-17,17:46:07.105000,06:30 PM,$224.00,09/18/2015,0,"Los Angeles, CA","1D, 10H, 55M",07:25 AM
$215.00,N/A,no,$240.00,"St Paul, MN",,2015-09-17,17:46:23.208000,11:45 PM,$215.00,09/18/2015,3,"Seattle, WA","1D, 16H, 30M",06:15 PM
SOLD OUT,N/A,yes,SOLD OUT,"New York, NY",,2015-09-17,17:46:43.374000,01:45 AM,SOLD OUT,09/18/2015,1,"Fayetteville, NC","13H, 35M",03:20 PM
SOLD OUT,N/A,yes,SOLD OUT,"New York, NY",,2015-09-17,17:46:43.768000,06:30 AM,SOLD OUT,09/18/2015,0,"Fayetteville, NC","12H, 35M",07:05 PM
$121.00,N/A,no,$136.00,"New York, NY",,2015-09-17,17:46:44.116000,11:20 AM,$77.50,09/18/2015,1,"Fayetteville, NC","13H, 15M",12:35 AM
SOLD OUT,N/A,no,SOLD OUT,"New York, NY",,2015-09-17,17:46:45.082000,06:05 PM,SOLD OUT,09/18/2015,1,"Fayetteville, NC","12H, 15M",06:20 AM
N/A,N/A,no,$100.50,"New Orleans, LA",,2015-09-17,17:46:58.821000,07:25 AM,$93.50,09/18/2015,1,"Birmingham, AL","10H, 15M",05:40 PM
$89.50,N/A,no,$100.50,"New Orleans, LA",,2015-09-17,17:46:59.703000,09:15 AM,$77.00,09/18/2015,1,"Birmingham, AL","20H, 15M",05:30 AM
$186.00,N/A,no,$207.00,"Los Angeles, CA",,2015-09-17,17:47:31.355000,02:55 AM,$143.50,09/18/2015,1,"Houston, TX","1D, 8H, 5M",09:00 AM
$186.00,N/A,no,$207.00,"Los Angeles, CA",,2015-09-17,17:47:32.400000,08:15 AM,$135.00,09/18/2015,1,"Houston, TX","1D, 13H, 5M",07:20 PM
$194.50,N/A,yes,$217.50,"Los Angeles, CA",,2015-09-17,17:47:33.461000,02:15 PM,$152.00,09/18/2015,1,"Houston, TX","1D, 9H, 55M",10:10 PM
$203.00,N/A,no,$226.00,"Los Angeles, CA",,2015-09-17,17:47:33.825000,04:45 PM,$169.00,09/18/2015,2,"Houston, TX","1D, 7H, 25M",10:10 PM
$203.00,N/A,yes,$226.00,"Los Angeles, CA",,2015-09-17,17:47:34.875000,06:00 PM,$169.00,09/18/2015,1,"Houston, TX","1D, 12H, 20M",04:20 AM
N/A,N/A,no,$240.00,"Chicago, IL",,2015-09-17,17:47:45.979000,07:20 PM,$224.00,09/18/2015,3,"Reno, NV","1D, 18H, 15M",03:35 PM
$175.00,N/A,no,$196.00,"Orlando, FL",,2015-09-17,17:48:05.231000,07:30 AM,$138.50,09/18/2015,1,"Philadelphia, PA","1D, 1H, 20M",08:50 AM
SOLD OUT,N/A,no,SOLD OUT,"Orlando, FL",,2015-09-17,17:48:06.240000,09:40 AM,SOLD OUT,09/18/2015,1,"Philadelphia, PA","23H, 10M",08:50 AM
$183.00,N/A,no,$204.00,"Orlando, FL",,2015-09-17,17:48:07.282000,11:30 AM,$154.50,09/18/2015,1,"Philadelphia, PA","1D, 0H, 15M",11:45 AM
SOLD OUT,N/A,yes,SOLD OUT,"Orlando, FL",,2015-09-17,17:48:08.107000,01:05 PM,SOLD OUT,09/18/2015,1,"Philadelphia, PA","22H, 40M",11:45 AM
$191.00,N/A,no,$214.00,"Orlando, FL",,2015-09-17,17:48:08.482000,05:30 PM,$154.50,09/18/2015,1,"Philadelphia, PA","23H, 20M",04:50 PM
$191.00,N/A,no,$214.00,"Orlando, FL",,2015-09-17,17:48:09.503000,09:50 PM,$162.50,09/18/2015,1,"Philadelphia, PA","1D, 1H, 20M",11:10 PM
SOLD OUT,N/A,no,SOLD OUT,"New York, NY",,2015-09-17,17:48:23.688000,03:25 AM,SOLD OUT,09/18/2015,1,"Florence, SC","15H, 40M",07:05 PM
N/A,N/A,no,$154.50,"New York, NY",,2015-09-17,17:48:24.609000,09:35 AM,$144.00,09/18/2015,1,"Florence, SC","15H, 0M",12:35 AM
SOLD OUT,N/A,no,SOLD OUT,"New York, NY",,2015-09-17,17:48:25.630000,03:20 PM,SOLD OUT,09/18/2015,2,"Florence, SC","15H, 0M",06:20 AM
$137.50,N/A,no,$154.50,"New York, NY",,2015-09-17,17:48:26.588000,10:20 PM,$137.50,09/18/2015,2,"Florence, SC","17H, 0M",03:20 PM
$179.50,N/A,yes,$200.50,"New York, NY",,2015-09-17,17:48:40.692000,07:15 AM,$139.00,09/18/2015,2,"Miami, FL","1D, 8H, 5M",03:20 PM
$179.50,N/A,yes,$200.50,"New York, NY",,2015-09-17,17:48:41.078000,07:15 AM,$139.00,09/18/2015,1,"Miami, FL","1D, 9H, 35M",04:50 PM
$187.50,N/A,yes,$208.50,"New York, NY",,2015-09-17,17:48:41.463000,01:00 PM,$139.00,09/18/2015,0,"Miami, FL","1D, 6H, 5M",07:05 PM
$196.00,N/A,no,$219.00,"New York, NY",,2015-09-17,17:48:41.857000,04:20 PM,$122.50,09/18/2015,2,"Miami, FL","1D, 8H, 15M",12:35 AM
$196.00,N/A,no,$219.00,"New York, NY",,2015-09-17,17:48:42.949000,10:50 PM,$139.00,09/18/2015,1,"Miami, FL","1D, 7H, 30M",06:20 AM
$129.00,N/A,no,$144.00,"Charlotte, NC",,2015-09-17,17:49:35.937000,01:00 AM,$69.00,09/18/2015,1,"New York, NY","18H, 30M",07:30 PM
$129.00,N/A,no,$144.00,"Charlotte, NC",,2015-09-17,17:49:36.954000,07:30 AM,$64.00,09/18/2015,1,"New York, NY","15H, 15M",10:45 PM
$129.00,N/A,yes,$144.00,"Charlotte, NC",,2015-09-17,17:49:37.960000,09:00 AM,$64.00,09/18/2015,0,"New York, NY","16H, 30M",01:30 AM
$135.00,N/A,yes,$152.00,"Charlotte, NC",,2015-09-17,17:49:38.329000,03:00 PM,$123.00,09/18/2015,2,"New York, NY","13H, 45M",04:45 AM
$140.50,N/A,yes,$157.50,"Charlotte, NC",,2015-09-17,17:49:38.731000,06:15 PM,$64.00,09/18/2015,0,"New York, NY","15H, 40M",09:55 AM
$140.50,N/A,no,$157.50,"Charlotte, NC",,2015-09-17,17:49:39.105000,09:30 PM,$64.00,09/18/2015,1,"New York, NY","17H, 40M",03:10 PM
$140.50,N/A,no,$157.50,"Charlotte, NC",,2015-09-17,17:49:40.123000,10:30 PM,$64.00,09/18/2015,1,"New York, NY","16H, 40M",03:10 PM
SOLD OUT,N/A,no,SOLD OUT,"New York, NY",,2015-09-17,17:49:49.979000,04:05 AM,SOLD OUT,09/18/2015,1,"Raleigh, NC","11H, 15M",03:20 PM
$120.00,N/A,no,$134.00,"New York, NY",,2015-09-17,17:49:50.918000,04:05 AM,$69.00,09/18/2015,1,"Raleigh, NC","12H, 45M",04:50 PM
$125.50,N/A,no,$140.50,"New York, NY",,2015-09-17,17:49:51.824000,10:30 AM,$73.50,09/18/2015,1,"Raleigh, NC","12H, 5M",10:35 PM
$125.50,N/A,no,$140.50,"New York, NY",,2015-09-17,17:49:52.648000,01:25 PM,$69.00,09/18/2015,1,"Raleigh, NC","11H, 10M",12:35 AM
SOLD OUT,N/A,no,SOLD OUT,"New York, NY",,2015-09-17,17:49:53.499000,08:10 PM,SOLD OUT,09/18/2015,1,"Raleigh, NC","10H, 10M",06:20 AM
$131.00,N/A,no,$148.00,"New York, NY",,2015-09-17,17:49:54.377000,09:25 PM,$69.00,09/18/2015,1,"Raleigh, NC","10H, 35M",08:00 AM
$158.50,N/A,no,$177.50,"Eugene, OR",,2015-09-17,17:50:08.147000,09:40 AM,$136.00,09/18/2015,0,"Los Angeles, CA","20H, 5M",05:45 AM
$166.00,N/A,no,$185.00,"Eugene, OR",,2015-09-17,17:50:09.170000,01:00 PM,$136.00,09/18/2015,0,"Los Angeles, CA","19H, 5M",08:05 AM
$173.00,N/A,no,$194.00,"Eugene, OR",,2015-09-17,17:50:09.943000,05:30 PM,$143.50,09/18/2015,0,"Los Angeles, CA","19H, 5M",12:35 PM
$173.00,N/A,yes,$194.00,"Eugene, OR",,2015-09-17,17:50:10.782000,11:40 PM,$150.50,09/18/2015,0,"Los Angeles, CA","20H, 15M",07:55 PM
N/A,N/A,no,$108.00,"Charlottesville, VA",,2015-09-17,17:50:24.620000,03:45 AM,$104.50,09/18/2015,1,"New York, NY","9H, 10M",12:55 PM
$100.50,N/A,no,$113.50,"Charlottesville, VA",,2015-09-17,17:50:25.452000,11:00 AM,$88.50,09/18/2015,1,"New York, NY","9H, 50M",08:50 PM
$104.50,N/A,no,$117.50,"Charlottesville, VA",,2015-09-17,17:50:26.295000,09:30 PM,$104.50,09/18/2015,1,"New York, NY","9H, 15M",06:45 AM
$65.00,N/A,no,$74.00,"Los Angeles, CA",,2015-09-17,17:50:41.576000,05:50 AM,$34.00,09/18/2015,0,"Oakland, CA","11H, 35M",05:25 PM
$65.00,N/A,no,$74.00,"Los Angeles, CA",,2015-09-17,17:50:42.651000,08:00 AM,$37.00,09/18/2015,0,"Oakland, CA","8H, 15M",04:15 PM
$65.00,N/A,yes,$74.00,"Los Angeles, CA",,2015-09-17,17:50:43.736000,09:10 AM,$37.00,09/18/2015,0,"Oakland, CA","8H, 20M",05:30 PM
$68.00,N/A,yes,$77.00,"Los Angeles, CA",,2015-09-17,17:50:44.098000,10:20 AM,$49.00,09/18/2015,0,"Oakland, CA","7H, 5M",05:25 PM
$68.00,N/A,no,$77.00,"Los Angeles, CA",,2015-09-17,17:50:44.533000,11:00 AM,$40.00,09/18/2015,0,"Oakland, CA","10H, 55M",09:55 PM
$68.00,N/A,no,$77.00,"Los Angeles, CA",,2015-09-17,17:50:45.637000,11:30 AM,$43.00,09/18/2015,0,"Oakland, CA","10H, 20M",09:50 PM
$68.00,N/A,no,$77.00,"Los Angeles, CA",,2015-09-17,17:50:46.794000,12:15 PM,$43.00,09/18/2015,0,"Oakland, CA","8H, 55M",09:10 PM
$71.00,N/A,yes,$81.00,"Los Angeles, CA",,2015-09-17,17:50:47.909000,05:25 PM,$46.00,09/18/2015,0,"Oakland, CA","8H, 5M",01:30 AM
$71.00,N/A,no,$81.00,"Los Angeles, CA",,2015-09-17,17:50:48.273000,06:20 PM,$49.00,09/18/2015,0,"Oakland, CA","7H, 55M",02:15 AM
$71.00,N/A,no,$81.00,"Los Angeles, CA",,2015-09-17,17:50:49.377000,09:30 PM,$49.00,09/18/2015,0,"Oakland, CA","11H, 30M",09:00 AM
$71.00,N/A,yes,$81.00,"Los Angeles, CA",,2015-09-17,17:50:50.533000,10:35 PM,$49.00,09/18/2015,0,"Oakland, CA","6H, 55M",05:30 AM
$71.00,N/A,yes,$81.00,"Los Angeles, CA",,2015-09-17,17:50:50.937000,11:30 PM,$49.00,09/18/2015,0,"Oakland, CA","7H, 45M",07:15 AM
N/A,N/A,no,$207.00,"San Antonio, TX",,2015-09-17,17:51:07.372000,02:45 AM,$203.00,09/18/2015,1,"Los Angeles, CA","1D, 13H, 5M",05:50 PM
$194.50,N/A,no,$217.50,"San Antonio, TX",,2015-09-17,17:51:08.202000,12:45 PM,$194.50,09/18/2015,0,"Los Angeles, CA","1D, 3H, 50M",06:35 PM
$203.00,N/A,no,$226.00,"San Antonio, TX",,2015-09-17,17:51:09.001000,11:50 PM,$203.00,09/18/2015,1,"Los Angeles, CA","1D, 4H, 15M",06:05 AM
N/A,N/A,no,$205.00,"Los Angeles, CA",,2015-09-17,17:51:23.315000,06:45 AM,$200.50,09/18/2015,0,"San Antonio, TX","1D, 4H, 15M",09:00 AM
N/A,N/A,no,$215.50,"Los Angeles, CA",,2015-09-17,17:51:24.153000,01:20 PM,$200.50,09/18/2015,1,"San Antonio, TX","1D, 8H, 0M",07:20 PM
N/A,N/A,no,$223.50,"Los Angeles, CA",,2015-09-17,17:51:25.001000,08:20 PM,$209.00,09/18/2015,1,"San Antonio, TX","1D, 3H, 50M",10:10 PM
$115.50,N/A,no,$129.50,"Fayetteville, NC",,2015-09-17,17:51:37.159000,07:30 AM,$77.50,09/18/2015,1,"New York, NY","13H, 15M",08:45 PM
$121.00,N/A,yes,$136.00,"Fayetteville, NC",,2015-09-17,17:51:38.123000,11:00 AM,$72.00,09/18/2015,1,"New York, NY","14H, 0M",01:00 AM
$121.00,N/A,no,$136.00,"Fayetteville, NC",,2015-09-17,17:51:38.473000,03:00 PM,$110.50,09/18/2015,2,"New York, NY","12H, 20M",03:20 AM
$126.00,N/A,yes,$141.00,"Fayetteville, NC",,2015-09-17,17:51:39.520000,09:30 PM,$72.00,09/18/2015,1,"New York, NY","14H, 45M",12:15 PM
$126.00,N/A,yes,$141.00,"Fayetteville, NC",,2015-09-17,17:51:39.915000,10:30 PM,$72.00,09/18/2015,0,"New York, NY","13H, 45M",12:15 PM
$120.00,N/A,no,$134.00,"Rocky Mount, NC",,2015-09-17,17:52:21.347000,01:00 AM,$73.50,09/18/2015,2,"New York, NY","15H, 35M",04:35 PM
$131.00,N/A,no,$148.00,"Rocky Mount, NC",,2015-09-17,17:52:22.213000,08:00 PM,$69.00,09/18/2015,1,"New York, NY","12H, 5M",08:05 AM
$131.00,N/A,no,$148.00,"Rocky Mount, NC",,2015-09-17,17:52:23.023000,09:30 PM,$69.00,09/18/2015,2,"New York, NY","14H, 0M",11:30 AM
$131.00,N/A,no,$148.00,"Rocky Mount, NC",,2015-09-17,17:52:23.868000,10:30 PM,$69.00,09/18/2015,1,"New York, NY","13H, 0M",11:30 AM
$114.50,N/A,yes,$128.50,"Portland, OR",,2015-09-17,17:52:38.226000,01:00 AM,$109.50,09/18/2015,1,"San Francisco, CA","21H, 30M",10:30 PM
$125.00,N/A,no,$140.00,"Portland, OR",,2015-09-17,17:52:38.584000,04:05 PM,$125.00,09/18/2015,1,"San Francisco, CA","16H, 55M",09:00 AM
$125.00,N/A,no,$140.00,"Portland, OR",,2015-09-17,17:52:39.540000,06:30 PM,$125.00,09/18/2015,1,"San Francisco, CA","16H, 35M",11:05 AM
$125.00,N/A,no,$140.00,"Portland, OR",,2015-09-17,17:52:40.415000,08:45 PM,$120.00,09/18/2015,1,"San Francisco, CA","19H, 15M",04:00 PM
$125.50,N/A,no,$140.50,"New York, NY",,2015-09-17,17:52:56.462000,11:35 AM,$73.50,09/18/2015,1,"Rocky Mount, NC","11H, 0M",10:35 PM
