stdfare,advfare,express,reffare,dest,region,datescraped,timescraped,origtime,webfare,date,transfers,orig,duration,desttime
$115.00 ,N/A,no,$129.00 ,Washington,Southeast,6/3/2015,57:23.0,9:10 AM,$71.50 ,6/4/2015,1,Atlanta,"18H, 25M",3:35 AM
$121.00 ,N/A,no,$136.00 ,Washington,Southeast,6/3/2015,57:24.0,2:05 PM,$89.00 ,6/4/2015,1,Atlanta,"16H, 15M",6:20 AM
$126.50 ,N/A,no,$141.50 ,Washington,Southeast,6/3/2015,57:25.0,4:30 PM,$61.50 ,6/4/2015,1,Atlanta,"17H, 35M",10:05 AM
$126.50 ,N/A,yes,$141.50 ,Washington,Southeast,6/3/2015,57:26.1,10:30 PM,$89.00 ,6/4/2015,1,Atlanta,"13H, 10M",11:40 AM
$125.00 ,N/A,no,$140.00 ,West Palm Beach,Southeast,6/3/2015,57:57.0,12:25 AM,$57.50 ,6/4/2015,1,Atlanta,"13H, 10M",1:35 PM
SOLD OUT,N/A,no,SOLD OUT,West Palm Beach,Southeast,6/3/2015,57:57.8,6:30 AM,SOLD OUT,6/4/2015,0,Atlanta,"15H, 40M",10:10 PM
$137.50 ,N/A,no,$154.50 ,West Palm Beach,Southeast,6/3/2015,57:58.6,9:00 PM,$57.50 ,6/4/2015,1,Atlanta,"12H, 40M",9:40 AM
$44.00 ,N/A,no,$51.00 ,Mobile,Southeast,6/3/2015,00:25.6,12:05 AM,$15.50 ,6/4/2015,0,Baton Rouge,"3H, 15M",3:20 AM
$44.00 ,N/A,yes,$51.00 ,Mobile,Southeast,6/3/2015,00:26.6,5:15 AM,$15.50 ,6/4/2015,0,Baton Rouge,"5H, 30M",10:45 AM
$44.00 ,N/A,no,$51.00 ,Mobile,Southeast,6/3/2015,00:27.0,5:15 AM,$15.50 ,6/4/2015,0,Baton Rouge,"5H, 55M",11:10 AM
$46.50 ,N/A,no,$53.50 ,Mobile,Southeast,6/3/2015,00:28.0,10:50 AM,$13.00 ,6/4/2015,0,Baton Rouge,"3H, 0M",1:50 PM
$48.50 ,N/A,yes,$55.50 ,Mobile,Southeast,6/3/2015,00:29.1,6:45 PM,$21.00 ,6/4/2015,0,Baton Rouge,"5H, 0M",11:45 PM
$48.50 ,N/A,no,$55.50 ,Mobile,Southeast,6/3/2015,00:29.4,7:10 PM,$21.00 ,6/4/2015,1,Baton Rouge,"4H, 35M",11:45 PM
$84.00 ,N/A,no,$95.00 ,Montgomery,Southeast,6/3/2015,01:00.8,12:05 AM,$27.00 ,6/4/2015,1,Baton Rouge,"7H, 0M",7:05 AM
SOLD OUT,N/A,yes,SOLD OUT,Montgomery,Southeast,6/3/2015,01:01.9,5:15 AM,SOLD OUT,6/4/2015,0,Baton Rouge,"9H, 5M",2:20 PM
$88.50 ,N/A,no,$99.50 ,Montgomery,Southeast,6/3/2015,01:02.2,10:50 AM,$27.00 ,6/4/2015,1,Baton Rouge,"6H, 55M",5:45 PM
$92.50 ,N/A,yes,$104.50 ,Montgomery,Southeast,6/3/2015,01:03.2,6:45 PM,$37.00 ,6/4/2015,0,Baton Rouge,"8H, 35M",3:20 AM
$12.00 ,N/A,no,$16.00 ,New Orleans,Southeast,6/3/2015,01:34.7,4:30 AM,$11.00 ,6/4/2015,0,Baton Rouge,"2H, 30M",7:00 AM
$12.00 ,N/A,yes,$16.00 ,New Orleans,Southeast,6/3/2015,01:35.8,5:15 AM,$11.00 ,6/4/2015,0,Baton Rouge,"1H, 45M",7:00 AM
$12.00 ,N/A,no,$16.00 ,New Orleans,Southeast,6/3/2015,01:36.2,5:15 AM,$11.00 ,6/4/2015,0,Baton Rouge,"1H, 45M",7:00 AM
$12.00 ,N/A,no,$16.00 ,New Orleans,Southeast,6/3/2015,01:37.3,6:00 AM,$11.00 ,6/4/2015,0,Baton Rouge,"2H, 20M",8:20 AM
$12.00 ,N/A,no,$16.00 ,New Orleans,Southeast,6/3/2015,01:38.4,6:45 AM,$11.00 ,6/4/2015,0,Baton Rouge,"2H, 30M",9:15 AM
$12.00 ,N/A,no,$16.00 ,New Orleans,Southeast,6/3/2015,01:39.5,9:15 AM,$11.00 ,6/4/2015,0,Baton Rouge,"2H, 15M",11:30 AM
$12.00 ,N/A,no,$16.00 ,New Orleans,Southeast,6/3/2015,01:40.6,9:45 AM,$11.00 ,6/4/2015,0,Baton Rouge,"2H, 20M",12:05 PM
$12.00 ,N/A,no,$16.00 ,New Orleans,Southeast,6/3/2015,01:41.7,11:30 AM,$11.00 ,6/4/2015,0,Baton Rouge,"2H, 25M",1:55 PM
$12.00 ,N/A,no,$16.00 ,New Orleans,Southeast,6/3/2015,01:42.8,12:30 PM,$11.00 ,6/4/2015,0,Baton Rouge,"2H, 5M",2:35 PM
$12.00 ,N/A,no,$16.00 ,New Orleans,Southeast,6/3/2015,01:43.9,1:10 PM,$11.00 ,6/4/2015,0,Baton Rouge,"1H, 45M",2:55 PM
$12.00 ,N/A,no,$16.00 ,New Orleans,Southeast,6/3/2015,01:45.0,5:30 PM,$11.00 ,6/4/2015,0,Baton Rouge,"1H, 55M",7:25 PM
$12.00 ,N/A,yes,$16.00 ,New Orleans,Southeast,6/3/2015,01:46.1,6:45 PM,$11.00 ,6/4/2015,0,Baton Rouge,"1H, 45M",8:30 PM
$12.00 ,N/A,yes,$16.00 ,New Orleans,Southeast,6/3/2015,01:46.5,7:00 PM,$11.00 ,6/4/2015,0,Baton Rouge,"1H, 45M",8:45 PM
$12.00 ,N/A,no,$16.00 ,New Orleans,Southeast,6/3/2015,01:46.9,7:10 PM,$11.00 ,6/4/2015,0,Baton Rouge,"1H, 45M",8:55 PM
$37.00 ,N/A,no,$43.00 ,Atlanta,Southeast,6/3/2015,02:39.2,3:15 AM,$20.00 ,6/4/2015,0,Birmingham,"2H, 40M",6:55 AM
$39.00 ,N/A,no,$45.00 ,Atlanta,Southeast,6/3/2015,02:40.1,10:20 AM,$21.50 ,6/4/2015,0,Birmingham,"3H, 5M",2:25 PM
$39.00 ,N/A,no,$45.00 ,Atlanta,Southeast,6/3/2015,02:41.0,1:30 PM,$23.50 ,6/4/2015,0,Birmingham,"3H, 50M",6:20 PM
$39.00 ,N/A,no,$45.00 ,Atlanta,Southeast,6/3/2015,02:41.8,3:00 PM,$21.50 ,6/4/2015,0,Birmingham,"2H, 30M",6:30 PM
$41.00 ,N/A,no,$48.00 ,Atlanta,Southeast,6/3/2015,02:42.6,6:05 PM,$23.50 ,6/4/2015,0,Birmingham,"3H, 10M",10:15 PM
$41.00 ,N/A,no,$48.00 ,Atlanta,Southeast,6/3/2015,02:43.4,11:55 PM,$21.50 ,6/4/2015,0,Birmingham,"2H, 30M",3:25 AM
$44.00 ,N/A,no,$51.00 ,Chattanooga,Southeast,6/3/2015,03:17.5,3:15 AM,$44.00 ,6/4/2015,1,Birmingham,"6H, 40M",10:55 AM
$44.00 ,N/A,no,$51.00 ,Chattanooga,Southeast,6/3/2015,03:18.4,8:00 AM,$35.50 ,6/4/2015,0,Birmingham,"4H, 10M",1:10 PM
N/A,N/A,no,$53.50 ,Chattanooga,Southeast,6/3/2015,03:19.2,10:20 AM,$48.50 ,6/4/2015,1,Birmingham,"8H, 5M",7:25 PM
$46.50 ,N/A,no,$53.50 ,Chattanooga,Southeast,6/3/2015,03:20.1,3:00 PM,$46.50 ,6/4/2015,1,Birmingham,"5H, 25M",9:25 PM
$48.50 ,N/A,no,$55.50 ,Chattanooga,Southeast,6/3/2015,03:21.0,11:55 PM,$48.50 ,6/4/2015,1,Birmingham,"5H, 45M",6:40 AM
$57.00 ,N/A,yes,$65.00 ,Memphis,Southeast,6/3/2015,03:56.6,9:55 AM,$17.00 ,6/4/2015,0,Birmingham,"4H, 20M",2:15 PM
$63.00 ,N/A,no,$72.00 ,Memphis,Southeast,6/3/2015,03:56.9,5:40 PM,$21.00 ,6/4/2015,1,Birmingham,"8H, 40M",2:20 AM
$63.00 ,N/A,no,$72.00 ,Memphis,Southeast,6/3/2015,03:58.0,10:20 PM,$19.00 ,6/4/2015,1,Birmingham,"8H, 40M",7:00 AM
$130.00 ,N/A,no,$145.00 ,Pittsburgh,Southeast,6/3/2015,08:08.4,2:25 AM,$130.00 ,6/4/2015,2,Charlotte,"12H, 20M",2:45 PM
SOLD OUT,N/A,no,SOLD OUT,Pittsburgh,Southeast,6/3/2015,08:09.3,3:15 AM,SOLD OUT,6/4/2015,2,Charlotte,"20H, 0M",11:15 PM
$125.00 ,N/A,no,$140.00 ,Pittsburgh,Southeast,6/3/2015,08:10.0,5:30 AM,$100.50 ,6/4/2015,1,Charlotte,"20H, 55M",2:25 AM
$137.50 ,N/A,no,$154.50 ,Pittsburgh,Southeast,6/3/2015,08:10.9,4:20 PM,$106.50 ,6/4/2015,2,Charlotte,"19H, 10M",11:30 AM
$44.00 ,N/A,no,$51.00 ,Raleigh,Southeast,6/3/2015,08:44.1,5:30 AM,$27.00 ,6/4/2015,0,Charlotte,"4H, 20M",9:50 AM
$48.50 ,N/A,no,$55.50 ,Raleigh,Southeast,6/3/2015,08:44.9,4:20 PM,$20.00 ,6/4/2015,0,Charlotte,"4H, 35M",8:55 PM
$48.50 ,N/A,no,$55.50 ,Raleigh,Southeast,6/3/2015,08:45.6,11:45 PM,$22.50 ,6/4/2015,0,Charlotte,"3H, 35M",3:20 AM
$72.00 ,N/A,no,$82.00 ,Richmond,Southeast,6/3/2015,09:16.8,1:20 AM,$15.00 ,6/4/2015,0,Charlotte,"7H, 50M",9:10 AM
SOLD OUT,N/A,yes,SOLD OUT,Richmond,Southeast,6/3/2015,09:17.8,3:15 AM,SOLD OUT,6/4/2015,0,Charlotte,"5H, 30M",8:45 AM
$72.00 ,N/A,no,$82.00 ,Richmond,Southeast,6/3/2015,09:18.2,5:30 AM,$26.00 ,6/4/2015,0,Charlotte,"8H, 10M",1:40 PM
$79.50 ,N/A,no,$89.50 ,Richmond,Southeast,6/3/2015,09:19.1,4:20 PM,$22.50 ,6/4/2015,0,Charlotte,"8H, 5M",12:25 AM
$79.50 ,N/A,yes,$89.50 ,Richmond,Southeast,6/3/2015,09:20.0,6:50 PM,$22.50 ,6/4/2015,0,Charlotte,"6H, 15M",1:05 AM
$79.50 ,N/A,no,$89.50 ,Richmond,Southeast,6/3/2015,09:20.4,11:45 PM,$19.00 ,6/4/2015,0,Charlotte,"7H, 10M",6:55 AM
$94.00 ,N/A,no,$106.00 ,Washington,Southeast,6/3/2015,09:53.0,1:20 AM,$47.50 ,6/4/2015,1,Charlotte,"13H, 15M",2:35 PM
SOLD OUT,N/A,yes,SOLD OUT,Washington,Southeast,6/3/2015,09:54.0,3:15 AM,SOLD OUT,6/4/2015,1,Charlotte,"9H, 50M",1:05 PM
$94.00 ,N/A,no,$106.00 ,Washington,Southeast,6/3/2015,09:54.4,5:30 AM,$61.50 ,6/4/2015,1,Charlotte,"12H, 0M",5:30 PM
$103.50 ,N/A,no,$116.50 ,Washington,Southeast,6/3/2015,09:55.3,4:20 PM,$66.50 ,6/4/2015,1,Charlotte,"11H, 15M",3:35 AM
$103.50 ,N/A,no,$116.50 ,Washington,Southeast,6/3/2015,09:56.2,6:50 PM,$66.50 ,6/4/2015,1,Charlotte,"11H, 30M",6:20 AM
$103.50 ,N/A,no,$116.50 ,Washington,Southeast,6/3/2015,09:57.0,11:45 PM,$66.50 ,6/4/2015,1,Charlotte,"10H, 20M",10:05 AM
$33.00 ,N/A,yes,$39.00 ,Atlanta,Southeast,6/3/2015,10:51.2,7:15 AM,$12.00 ,6/4/2015,0,Chattanooga,"2H, 0M",9:15 AM
$33.00 ,N/A,yes,$39.00 ,Atlanta,Southeast,6/3/2015,10:51.6,8:20 AM,$12.00 ,6/4/2015,0,Chattanooga,"2H, 20M",10:40 AM
$35.00 ,N/A,no,$41.00 ,Atlanta,Southeast,6/3/2015,10:52.0,10:40 AM,$12.00 ,6/4/2015,0,Chattanooga,"2H, 15M",12:55 PM
$35.00 ,N/A,no,$41.00 ,Atlanta,Southeast,6/3/2015,10:53.1,3:00 PM,$12.00 ,6/4/2015,0,Chattanooga,"2H, 20M",5:20 PM
$35.00 ,N/A,yes,$41.00 ,Atlanta,Southeast,6/3/2015,10:54.1,3:15 PM,$12.00 ,6/4/2015,0,Chattanooga,"2H, 0M",5:15 PM
$36.50 ,N/A,yes,$42.50 ,Atlanta,Southeast,6/3/2015,10:54.5,8:05 PM,$9.50 ,6/4/2015,0,Chattanooga,"2H, 15M",10:20 PM
$36.50 ,N/A,no,$42.50 ,Atlanta,Southeast,6/3/2015,10:54.9,9:20 PM,$10.50 ,6/4/2015,0,Chattanooga,"2H, 10M",11:30 PM
$36.50 ,N/A,yes,$42.50 ,Atlanta,Southeast,6/3/2015,10:56.0,11:15 PM,$10.50 ,6/4/2015,0,Chattanooga,"1H, 55M",1:10 AM
N/A,N/A,no,$96.50 ,Charlotte,Southeast,6/3/2015,11:59.7,10:40 AM,$89.50 ,6/4/2015,1,Chattanooga,"7H, 40M",6:20 PM
N/A,N/A,no,$96.50 ,Charlotte,Southeast,6/3/2015,12:00.6,3:15 PM,$89.50 ,6/4/2015,1,Chattanooga,"9H, 0M",12:15 AM
N/A,N/A,no,$100.50 ,Charlotte,Southeast,6/3/2015,12:01.4,9:20 PM,$93.50 ,6/4/2015,1,Chattanooga,"6H, 55M",4:15 AM
$142.00 ,N/A,yes,$159.00 ,Chicago,Southeast,6/3/2015,12:40.6,11:15 AM,$61.00 ,6/4/2015,0,Chattanooga,"14H, 10M",12:25 AM
$148.50 ,N/A,yes,$165.50 ,Chicago,Southeast,6/3/2015,12:41.0,4:45 PM,$55.50 ,6/4/2015,1,Chattanooga,"13H, 5M",4:50 AM
$148.50 ,N/A,yes,$165.50 ,Chicago,Southeast,6/3/2015,12:41.4,7:45 PM,$78.50 ,6/4/2015,0,Chattanooga,"14H, 20M",9:05 AM
$148.50 ,N/A,yes,$165.50 ,Chicago,Southeast,6/3/2015,12:41.7,9:45 PM,$78.50 ,6/4/2015,1,Chattanooga,"16H, 45M",1:30 PM
$148.50 ,N/A,yes,$165.50 ,Chicago,Southeast,6/3/2015,12:42.1,9:45 PM,$78.50 ,6/4/2015,1,Chattanooga,"16H, 45M",1:30 PM
$148.50 ,N/A,no,$165.50 ,Chicago,Southeast,6/3/2015,12:42.5,9:45 PM,$78.50 ,6/4/2015,1,Chattanooga,"18H, 40M",3:25 PM
$81.00 ,N/A,no,$92.00 ,Cincinnati,Southeast,6/3/2015,13:17.4,9:20 AM,$35.50 ,6/4/2015,0,Chattanooga,"8H, 5M",5:25 PM
$85.50 ,N/A,no,$96.50 ,Cincinnati,Southeast,6/3/2015,13:18.5,11:15 AM,$35.50 ,6/4/2015,1,Chattanooga,"9H, 55M",9:10 PM
$85.50 ,N/A,no,$96.50 ,Cincinnati,Southeast,6/3/2015,13:19.3,3:10 PM,$35.50 ,6/4/2015,0,Chattanooga,"10H, 45M",1:55 AM
$89.50 ,N/A,yes,$100.50 ,Cincinnati,Southeast,6/3/2015,13:20.2,4:35 PM,$31.00 ,6/4/2015,0,Chattanooga,"7H, 5M",11:40 PM
$89.50 ,N/A,no,$100.50 ,Cincinnati,Southeast,6/3/2015,13:20.6,4:45 PM,$35.50 ,6/4/2015,1,Chattanooga,"9H, 10M",1:55 AM
$89.50 ,N/A,yes,$100.50 ,Cincinnati,Southeast,6/3/2015,13:21.6,9:45 PM,$35.50 ,6/4/2015,0,Chattanooga,"9H, 0M",6:45 AM
$121.00 ,N/A,no,$136.00 ,Cleveland,Southeast,6/3/2015,13:54.9,9:20 AM,$70.50 ,6/4/2015,1,Chattanooga,"13H, 50M",11:10 PM
$127.50 ,N/A,no,$142.50 ,Cleveland,Southeast,6/3/2015,13:55.9,11:15 AM,$70.50 ,6/4/2015,1,Chattanooga,"15H, 55M",3:10 AM
$133.50 ,N/A,no,$150.50 ,Cleveland,Southeast,6/3/2015,13:57.0,4:35 PM,$70.50 ,6/4/2015,1,Chattanooga,"15H, 5M",7:40 AM
$133.50 ,N/A,yes,$150.50 ,Cleveland,Southeast,6/3/2015,13:58.0,9:45 PM,$70.50 ,6/4/2015,1,Chattanooga,"15H, 15M",1:00 PM
$100.00 ,N/A,no,$112.00 ,Columbus,Southeast,6/3/2015,14:34.4,9:20 AM,$53.00 ,6/4/2015,1,Chattanooga,"11H, 5M",8:25 PM
$105.00 ,N/A,no,$118.00 ,Columbus,Southeast,6/3/2015,14:35.3,11:15 AM,$53.00 ,6/4/2015,1,Chattanooga,"12H, 55M",12:10 AM
$110.00 ,N/A,no,$123.00 ,Columbus,Southeast,6/3/2015,14:36.4,4:35 PM,$47.00 ,6/4/2015,1,Chattanooga,"11H, 45M",4:20 AM
$110.00 ,N/A,yes,$123.00 ,Columbus,Southeast,6/3/2015,14:37.2,9:45 PM,$53.00 ,6/4/2015,1,Chattanooga,"12H, 25M",10:10 AM
$89.00 ,N/A,no,$100.00 ,Dayton Trotwood,Southeast,6/3/2015,15:11.9,9:20 AM,$77.50 ,6/4/2015,1,Chattanooga,"10H, 20M",7:40 PM
$98.00 ,N/A,yes,$110.00 ,Dayton Trotwood,Southeast,6/3/2015,15:12.9,9:45 PM,$77.50 ,6/4/2015,0,Chattanooga,"11H, 15M",9:00 AM
N/A,N/A,yes,$141.50 ,Lafayette (e),Southeast,6/3/2015,18:09.2,7:45 PM,$132.50 ,6/4/2015,0,Chattanooga,"12H, 0M",7:45 AM
$126.50 ,N/A,yes,$141.50 ,Lafayette (e),Southeast,6/3/2015,18:09.5,9:45 PM,$126.50 ,6/4/2015,1,Chattanooga,"18H, 0M",3:45 PM
$67.00 ,N/A,no,$76.00 ,Lexington,Southeast,6/3/2015,18:42.5,9:20 AM,$29.50 ,6/4/2015,0,Chattanooga,"6H, 30M",3:50 PM
$70.50 ,N/A,no,$80.50 ,Lexington,Southeast,6/3/2015,18:43.5,11:15 AM,$29.50 ,6/4/2015,1,Chattanooga,"9H, 15M",8:30 PM
$74.00 ,N/A,yes,$84.00 ,Lexington,Southeast,6/3/2015,18:44.5,4:35 PM,$25.00 ,6/4/2015,0,Chattanooga,"5H, 30M",10:05 PM
$74.00 ,N/A,no,$84.00 ,Lexington,Southeast,6/3/2015,18:44.9,9:45 PM,$29.50 ,6/4/2015,1,Chattanooga,"10H, 10M",7:55 AM
$76.00 ,N/A,no,$86.00 ,Louisville,Southeast,6/3/2015,19:20.8,6:55 AM,$53.50 ,6/4/2015,1,Chattanooga,"7H, 50M",2:45 PM
$80.00 ,N/A,yes,$90.00 ,Louisville,Southeast,6/3/2015,19:21.8,11:15 AM,$49.50 ,6/4/2015,0,Chattanooga,"6H, 50M",6:05 PM
$80.00 ,N/A,no,$90.00 ,Louisville,Southeast,6/3/2015,19:22.1,3:10 PM,$49.50 ,6/4/2015,0,Chattanooga,"8H, 5M",11:15 PM
$84.00 ,N/A,yes,$95.00 ,Louisville,Southeast,6/3/2015,19:23.1,4:45 PM,$46.00 ,6/4/2015,1,Chattanooga,"6H, 15M",11:00 PM
$84.00 ,N/A,yes,$95.00 ,Louisville,Southeast,6/3/2015,19:23.5,7:45 PM,$53.50 ,6/4/2015,0,Chattanooga,"6H, 50M",2:35 AM
$84.00 ,N/A,yes,$95.00 ,Louisville,Southeast,6/3/2015,19:23.9,9:45 PM,$49.50 ,6/4/2015,0,Chattanooga,"6H, 15M",4:00 AM
$57.00 ,N/A,yes,$65.00 ,Macon,Southeast,6/3/2015,20:01.3,8:20 AM,$44.50 ,6/4/2015,1,Chattanooga,"4H, 20M",12:40 PM
$60.00 ,N/A,no,$68.00 ,Macon,Southeast,6/3/2015,20:01.7,10:40 AM,$41.50 ,6/4/2015,1,Chattanooga,"5H, 20M",4:00 PM
$60.00 ,N/A,yes,$68.00 ,Macon,Southeast,6/3/2015,20:02.7,3:15 PM,$44.50 ,6/4/2015,1,Chattanooga,"6H, 40M",9:55 PM
$63.00 ,N/A,no,$72.00 ,Macon,Southeast,6/3/2015,20:03.1,11:15 PM,$39.00 ,6/4/2015,1,Chattanooga,"6H, 40M",5:55 AM
$33.00 ,N/A,yes,$39.00 ,Marietta,Southeast,6/3/2015,20:36.4,8:20 AM,$12.00 ,6/4/2015,0,Chattanooga,"1H, 40M",10:00 AM
$35.00 ,N/A,no,$41.00 ,Marietta,Southeast,6/3/2015,20:36.8,10:40 AM,$12.00 ,6/4/2015,0,Chattanooga,"1H, 35M",12:15 PM
$35.00 ,N/A,no,$41.00 ,Marietta,Southeast,6/3/2015,20:37.9,3:00 PM,$11.00 ,6/4/2015,0,Chattanooga,"1H, 40M",4:40 PM
$36.50 ,N/A,yes,$42.50 ,Marietta,Southeast,6/3/2015,20:38.9,8:05 PM,$9.50 ,6/4/2015,0,Chattanooga,"1H, 40M",9:45 PM
$36.50 ,N/A,no,$42.50 ,Marietta,Southeast,6/3/2015,20:39.4,9:20 PM,$9.50 ,6/4/2015,0,Chattanooga,"1H, 40M",11:00 PM
N/A,N/A,no,$78.00 ,Memphis,Southeast,6/3/2015,21:12.9,6:55 AM,$72.50 ,6/4/2015,1,Chattanooga,"9H, 30M",3:25 PM
$72.50 ,N/A,no,$82.50 ,Memphis,Southeast,6/3/2015,21:13.7,11:15 AM,$72.50 ,6/4/2015,1,Chattanooga,"10H, 40M",8:55 PM
N/A,N/A,no,$86.00 ,Memphis,Southeast,6/3/2015,21:14.6,7:45 PM,$79.50 ,6/4/2015,1,Chattanooga,"7H, 35M",2:20 AM
$76.00 ,N/A,no,$86.00 ,Memphis,Southeast,6/3/2015,21:15.4,9:45 PM,$76.00 ,6/4/2015,1,Chattanooga,"10H, 15M",7:00 AM
$169.00 ,N/A,yes,$188.00 ,Miami,Southeast,6/3/2015,21:51.2,8:20 AM,$137.50 ,6/4/2015,1,Chattanooga,"16H, 35M",12:55 AM
$186.00 ,N/A,no,$207.00 ,Miami,Southeast,6/3/2015,21:51.7,9:20 PM,$146.00 ,6/4/2015,1,Chattanooga,"17H, 0M",2:20 PM
$186.00 ,N/A,no,$207.00 ,Miami,Southeast,6/3/2015,21:52.7,11:15 PM,$129.00 ,6/4/2015,1,Chattanooga,"1D, 1H, 0M",12:15 AM
$163.00 ,N/A,no,$182.00 ,Milwaukee,Southeast,6/3/2015,22:26.0,3:10 PM,$134.00 ,6/4/2015,2,Chattanooga,"18H, 25M",8:35 AM
$170.50 ,N/A,yes,$191.50 ,Milwaukee,Southeast,6/3/2015,22:26.9,7:45 PM,$141.50 ,6/4/2015,1,Chattanooga,"19H, 10M",1:55 PM
$170.50 ,N/A,yes,$191.50 ,Milwaukee,Southeast,6/3/2015,22:27.3,9:45 PM,$141.50 ,6/4/2015,2,Chattanooga,"19H, 10M",3:55 PM
$121.00 ,N/A,no,$136.00 ,Raleigh,Southeast,6/3/2015,24:42.7,10:40 AM,$121.00 ,6/4/2015,1,Chattanooga,"16H, 40M",3:20 AM
N/A,N/A,no,$141.50 ,Raleigh,Southeast,6/3/2015,24:43.6,9:20 PM,$132.50 ,6/4/2015,1,Chattanooga,"12H, 30M",9:50 AM
N/A,N/A,no,$154.50 ,Richmond,Southeast,6/3/2015,25:19.2,4:35 PM,$144.00 ,6/4/2015,1,Chattanooga,"13H, 10M",5:45 AM
$93.50 ,N/A,no,$105.50 ,Savannah,Southeast,6/3/2015,25:52.0,10:40 AM,$73.00 ,6/4/2015,1,Chattanooga,"8H, 10M",6:50 PM
$93.50 ,N/A,yes,$105.50 ,Savannah,Southeast,6/3/2015,25:53.0,3:15 PM,$77.50 ,6/4/2015,1,Chattanooga,"9H, 30M",12:45 AM
$98.00 ,N/A,no,$110.00 ,Savannah,Southeast,6/3/2015,25:53.3,11:15 PM,$68.50 ,6/4/2015,1,Chattanooga,"9H, 30M",8:45 AM
$125.00 ,N/A,no,$140.00 ,Toledo,Southeast,6/3/2015,26:26.6,9:20 AM,$116.50 ,6/4/2015,1,Chattanooga,"13H, 15M",10:35 PM
$131.50 ,N/A,no,$148.50 ,Toledo,Southeast,6/3/2015,26:27.7,11:15 AM,$110.00 ,6/4/2015,2,Chattanooga,"20H, 45M",8:00 AM
$137.50 ,N/A,yes,$154.50 ,Toledo,Southeast,6/3/2015,26:28.7,9:45 PM,$116.50 ,6/4/2015,0,Chattanooga,"14H, 14M",11:59 AM
N/A,N/A,yes,SOLD OUT,Baltimore Downtown,Southeast,6/3/2015,27:23.6,1:45 AM,SOLD OUT,6/4/2015,1,Fayetteville,"9H, 35M",11:20 AM
N/A,N/A,yes,SOLD OUT,Baltimore Downtown,Southeast,6/3/2015,27:23.9,6:30 AM,SOLD OUT,6/4/2015,1,Fayetteville,"7H, 50M",2:20 PM
N/A,N/A,no,$96.00 ,Baltimore Downtown,Southeast,6/3/2015,27:24.3,6:30 AM,$89.50 ,6/4/2015,1,Fayetteville,"9H, 40M",4:10 PM
$89.50 ,N/A,no,$100.50 ,Baltimore Downtown,Southeast,6/3/2015,27:25.3,11:00 AM,$89.50 ,6/4/2015,1,Fayetteville,"10H, 10M",9:10 PM
N/A,N/A,no,$105.50 ,Baltimore Downtown,Southeast,6/3/2015,27:26.3,6:35 PM,$98.00 ,6/4/2015,1,Fayetteville,"8H, 20M",2:55 AM
N/A,N/A,no,SOLD OUT,Cleveland,Southeast,6/3/2015,27:58.1,1:45 AM,SOLD OUT,6/4/2015,1,Fayetteville,"19H, 55M",9:40 PM
N/A,N/A,no,$162.00 ,Cleveland,Southeast,6/3/2015,27:59.0,6:30 AM,$152.50 ,6/4/2015,2,Fayetteville,"20H, 25M",2:55 AM
N/A,N/A,no,SOLD OUT,Cleveland,Southeast,6/3/2015,27:59.8,6:30 AM,SOLD OUT,6/4/2015,2,Fayetteville,"20H, 25M",2:55 AM
N/A,N/A,no,$171.50 ,Cleveland,Southeast,6/3/2015,28:00.6,11:00 AM,$159.50 ,6/4/2015,1,Fayetteville,"19H, 45M",6:45 AM
N/A,N/A,no,$178.50 ,Cleveland,Southeast,6/3/2015,28:01.5,6:35 PM,$167.00 ,6/4/2015,2,Fayetteville,"21H, 55M",4:30 PM
SOLD OUT,N/A,yes,SOLD OUT,Ft Lauderdale,Southeast,6/3/2015,28:39.0,1:30 AM,SOLD OUT,6/4/2015,0,Fayetteville,"14H, 45M",4:15 PM
$169.00 ,N/A,no,$188.00 ,Ft Lauderdale,Southeast,6/3/2015,28:39.4,1:30 AM,$113.50 ,6/4/2015,1,Fayetteville,"18H, 20M",7:50 PM
$169.00 ,N/A,no,$188.00 ,Ft Lauderdale,Southeast,6/3/2015,28:40.4,4:30 AM,$113.50 ,6/4/2015,1,Fayetteville,"18H, 45M",11:15 PM
$177.50 ,N/A,yes,$198.50 ,Ft Lauderdale,Southeast,6/3/2015,28:41.4,12:30 PM,$113.50 ,6/4/2015,0,Fayetteville,"15H, 0M",3:30 AM
$186.00 ,N/A,no,$207.00 ,Ft Lauderdale,Southeast,6/3/2015,28:41.8,9:50 PM,$122.00 ,6/4/2015,1,Fayetteville,"15H, 30M",1:20 PM
$109.00 ,N/A,yes,$122.00 ,Jacksonville,Southeast,6/3/2015,29:16.5,1:30 AM,$70.00 ,6/4/2015,0,Fayetteville,"6H, 45M",8:15 AM
$109.00 ,N/A,no,$122.00 ,Jacksonville,Southeast,6/3/2015,29:16.9,4:30 AM,$70.00 ,6/4/2015,0,Fayetteville,"8H, 35M",1:05 PM
$114.50 ,N/A,yes,$128.50 ,Jacksonville,Southeast,6/3/2015,29:17.9,12:30 PM,$70.00 ,6/4/2015,0,Fayetteville,"6H, 55M",7:25 PM
$120.00 ,N/A,no,$134.00 ,Jacksonville,Southeast,6/3/2015,29:18.3,9:50 PM,$75.50 ,6/4/2015,0,Fayetteville,"6H, 45M",4:35 AM
